,idAmazon,idGoogleBase
355,b0001wn1a8,http://www.google.com/base/feeds/snippets/8324654787720267662
356,b000aa87go,http://www.google.com/base/feeds/snippets/1803780371601211439
357,b000h16pag,http://www.google.com/base/feeds/snippets/17570801106897429429
358,b000h16pag,http://www.google.com/base/feeds/snippets/3192985906364439341
359,b0001gu7di,http://www.google.com/base/feeds/snippets/1035187390817409083
360,b000hbxjt6,http://www.google.com/base/feeds/snippets/18387306349260922373
361,b000fis8ew,http://www.google.com/base/feeds/snippets/18361636558506127089
362,b000hcz9ac,http://www.google.com/base/feeds/snippets/18394964067436310447
363,b0000als2s,http://www.google.com/base/feeds/snippets/17832927937923546408
364,b0001av65w,http://www.google.com/base/feeds/snippets/18312853825749428303
365,b000ofnrhy,http://www.google.com/base/feeds/snippets/9526578983773698753
366,b000ofnrhy,http://www.google.com/base/feeds/snippets/5098650180744423847
367,b000ofnrhy,http://www.google.com/base/feeds/snippets/6968597519129780490
368,b000ofnrhy,http://www.google.com/base/feeds/snippets/10453015417098446087
369,b0001nm7zm,http://www.google.com/base/feeds/snippets/8829327324895223617
370,b0000696oh,http://www.google.com/base/feeds/snippets/18180725296745787083
371,b000bi8m2e,http://www.google.com/base/feeds/snippets/9000601847258285543
372,b0009n4gx0,http://www.google.com/base/feeds/snippets/8968352871606641625
373,b000ezp0n8,http://www.google.com/base/feeds/snippets/17907379108807127194
374,b00030iej6,http://www.google.com/base/feeds/snippets/7742313617688572944
375,b000cfx744,http://www.google.com/base/feeds/snippets/17911312393691300802
376,b000k2pa3a,http://www.google.com/base/feeds/snippets/11972925909028080525
377,b00022pti4,http://www.google.com/base/feeds/snippets/7739419455751524618
378,b00022pti4,http://www.google.com/base/feeds/snippets/16729750960777382226
379,b000jx7g3c,http://www.google.com/base/feeds/snippets/17886724437749928713
380,b000h1xy3m,http://www.google.com/base/feeds/snippets/17896835956549874370
381,b000bckm7i,http://www.google.com/base/feeds/snippets/7704167897291051109
382,b000bckm7i,http://www.google.com/base/feeds/snippets/13540884315258409885
383,b000k5uxys,http://www.google.com/base/feeds/snippets/5935343405881149008
384,b000ecqxjq,http://www.google.com/base/feeds/snippets/5615075942724114350
385,b000ecqxjq,http://www.google.com/base/feeds/snippets/16899532838792786499
386,b000ndicpy,http://www.google.com/base/feeds/snippets/4287560991242110323
387,b000ndicpy,http://www.google.com/base/feeds/snippets/13125236767288549966
388,b00078x3hm,http://www.google.com/base/feeds/snippets/5707639507589635432
389,b0002nt5ho,http://www.google.com/base/feeds/snippets/5527718669808727624
390,b000ivl050,http://www.google.com/base/feeds/snippets/17758143132560820340
391,b000cnf014,http://www.google.com/base/feeds/snippets/17760107129811199554
392,b000ivjsb8,http://www.google.com/base/feeds/snippets/17787032142812456248
393,b000he39mk,http://www.google.com/base/feeds/snippets/17771223071817478541
394,b000csralc,http://www.google.com/base/feeds/snippets/17802084899902028186
395,b000piht7e,http://www.google.com/base/feeds/snippets/17817863026849640364
396,b000i8od5w,http://www.google.com/base/feeds/snippets/17828266310377038415
397,b000bs2vzs,http://www.google.com/base/feeds/snippets/10956401022937572078
398,b000nlwxii,http://www.google.com/base/feeds/snippets/18046511712294457433
399,b00002s75b,http://www.google.com/base/feeds/snippets/18029245320668853953
400,b000io79mu,http://www.google.com/base/feeds/snippets/17943553623332924825
401,b000pijszk,http://www.google.com/base/feeds/snippets/18054567164113625813
402,b000ub6avc,http://www.google.com/base/feeds/snippets/7795796130761039507
403,b00008mnxz,http://www.google.com/base/feeds/snippets/18389048469504944658
404,b00008mnxz,http://www.google.com/base/feeds/snippets/9445487736380311288
405,b000o39yge,http://www.google.com/base/feeds/snippets/17936351408567096042
406,b000gcd73y,http://www.google.com/base/feeds/snippets/18135578158357182921
407,b000jx5ppi,http://www.google.com/base/feeds/snippets/18113699401844993243
408,b000b676fa,http://www.google.com/base/feeds/snippets/17982318849719467269
409,b0002iwyke,http://www.google.com/base/feeds/snippets/10827782844634609439
410,b000egidpo,http://www.google.com/base/feeds/snippets/18000939542340526750
411,b000mgvnks,http://www.google.com/base/feeds/snippets/10851688356333529622
412,b000ml8d5q,http://www.google.com/base/feeds/snippets/18003213870869015246
413,b000bcdrdo,http://www.google.com/base/feeds/snippets/18395874674910243298
414,b000bcdrdo,http://www.google.com/base/feeds/snippets/9984474904568818121
415,b000olsreg,http://www.google.com/base/feeds/snippets/17966566453322835928
416,b00007bguc,http://www.google.com/base/feeds/snippets/17967569973770560353
417,b00001qgvr,http://www.google.com/base/feeds/snippets/17956725325082284641
418,b000mg2kpk,http://www.google.com/base/feeds/snippets/3907261301303045278
419,b0007yepx2,http://www.google.com/base/feeds/snippets/17962667015870936885
420,b000r1cs5w,http://www.google.com/base/feeds/snippets/17872821788401002421
421,b000o39tgo,http://www.google.com/base/feeds/snippets/17939626833908573527
422,b000o39tgo,http://www.google.com/base/feeds/snippets/11742689310169054682
423,b000gw55es,http://www.google.com/base/feeds/snippets/7744548491761569898
424,b0007znn48,http://www.google.com/base/feeds/snippets/7744305702477366904
425,b000s5x3q0,http://www.google.com/base/feeds/snippets/17919905528679711200
426,b000bi641a,http://www.google.com/base/feeds/snippets/8050920942672245174
427,b000p5in5e,http://www.google.com/base/feeds/snippets/17334196774609191985
428,b0001ipy66,http://www.google.com/base/feeds/snippets/17321125761149481127
429,b00074dy8e,http://www.google.com/base/feeds/snippets/3528611718110158975
430,b000tl4qb4,http://www.google.com/base/feeds/snippets/1949229857064458441
431,b000jx5jnq,http://www.google.com/base/feeds/snippets/17303242525950545639
432,b000exw524,http://www.google.com/base/feeds/snippets/1936516034668822172
433,b000q71qqy,http://www.google.com/base/feeds/snippets/17293813878683470763
434,b0002ce0v6,http://www.google.com/base/feeds/snippets/17297585967951704634
435,b000h69szu,http://www.google.com/base/feeds/snippets/15544999546747963941
436,b000ftpmc2,http://www.google.com/base/feeds/snippets/1766122214269018147
437,b000qfrt4o,http://www.google.com/base/feeds/snippets/17229680859570691562
438,b000bndgzw,http://www.google.com/base/feeds/snippets/6327594211039677778
439,b000fovsha,http://www.google.com/base/feeds/snippets/17285189275812329124
440,b000i8thy4,http://www.google.com/base/feeds/snippets/17810980474859468457
441,b00009nfc1,http://www.google.com/base/feeds/snippets/4441393199380874556
442,b000sqnbp2,http://www.google.com/base/feeds/snippets/18309926777977827139
443,b000nkpf7u,http://www.google.com/base/feeds/snippets/18308374908816476565
444,b000h6d2do,http://www.google.com/base/feeds/snippets/9639435771556038530
445,b000ov404w,http://www.google.com/base/feeds/snippets/18304611545439824631
446,b00076ywii,http://www.google.com/base/feeds/snippets/17407485579094223073
447,b00062uji0,http://www.google.com/base/feeds/snippets/2604592440966815556
448,b00062uji0,http://www.google.com/base/feeds/snippets/2644254417608822315
449,b000bcicr0,http://www.google.com/base/feeds/snippets/17392222800642377551
450,b000ujw3ss,http://www.google.com/base/feeds/snippets/3469210017983673758
451,b000rlnqcq,http://www.google.com/base/feeds/snippets/17395564824016755724
452,b000a2zlam,http://www.google.com/base/feeds/snippets/1904648546294590301
453,b000fem8ew,http://www.google.com/base/feeds/snippets/17375915846745821199
454,b000cco5wa,http://www.google.com/base/feeds/snippets/18260252787140686571
455,b00027eqmy,http://www.google.com/base/feeds/snippets/2460101921085498175
456,b0009gd0km,http://www.google.com/base/feeds/snippets/17374298119474236406
457,b000cabe4y,http://www.google.com/base/feeds/snippets/2462325488620129357
458,b0006a5iwe,http://www.google.com/base/feeds/snippets/2275328841264109872
459,b000ixvqk2,http://www.google.com/base/feeds/snippets/2284241765475162173
460,b000fjs8sc,http://www.google.com/base/feeds/snippets/65578552457551022
461,b000p49vis,http://www.google.com/base/feeds/snippets/17360430673200796553
462,b000egoe9s,http://www.google.com/base/feeds/snippets/450727896245374226
463,b00081i6ji,http://www.google.com/base/feeds/snippets/18411096849519146392
464,b000h25yoi,http://www.google.com/base/feeds/snippets/17357728675180341663
465,b0000vmim2,http://www.google.com/base/feeds/snippets/17335686828900761528
466,b0000vmim2,http://www.google.com/base/feeds/snippets/15283790763832398825
467,b000ndib82,http://www.google.com/base/feeds/snippets/4058027556169196919
468,b000lrdlia,http://www.google.com/base/feeds/snippets/4142751275091158911
469,b000lrdlia,http://www.google.com/base/feeds/snippets/13830033675761129549
470,b00007eegy,http://www.google.com/base/feeds/snippets/3997486488729671932
471,b000gcgqd2,http://www.google.com/base/feeds/snippets/6490413833919329208
472,b000gcgqd2,http://www.google.com/base/feeds/snippets/13759883185832377445
473,b0001g6q2e,http://www.google.com/base/feeds/snippets/6607475390801476875
474,b000csramg,http://www.google.com/base/feeds/snippets/7150077051864937455
475,b000qclgqo,http://www.google.com/base/feeds/snippets/6176694480450258174
476,b000eiau3u,http://www.google.com/base/feeds/snippets/18396389648150219430
477,b000a2aknu,http://www.google.com/base/feeds/snippets/5520835678868977029
478,b000mu6mve,http://www.google.com/base/feeds/snippets/5562499905130838466
479,b000edgo2q,http://www.google.com/base/feeds/snippets/7147648211015076337
480,b0002itt84,http://www.google.com/base/feeds/snippets/5505866551596188643
481,b000e6mjig,http://www.google.com/base/feeds/snippets/4549566074000049896
482,b0000c7gep,http://www.google.com/base/feeds/snippets/18343959075631403504
483,b0000c7gep,http://www.google.com/base/feeds/snippets/18433413888105089937
484,b000v05f4k,http://www.google.com/base/feeds/snippets/18304228419567401310
485,b000bt559q,http://www.google.com/base/feeds/snippets/3137318477096164629
486,b000g6gn2m,http://www.google.com/base/feeds/snippets/4436087621332035022
487,b000edvrtq,http://www.google.com/base/feeds/snippets/14326164391298371952
488,b000aa878m,http://www.google.com/base/feeds/snippets/14837029540644805566
489,b0002al1z6,http://www.google.com/base/feeds/snippets/15577341303347278445
490,b000ep3gei,http://www.google.com/base/feeds/snippets/4837330611493150937
491,b00009v3nw,http://www.google.com/base/feeds/snippets/16452108546715101414
492,b0000vyk1o,http://www.google.com/base/feeds/snippets/17409160117322953940
493,b000ep8oju,http://www.google.com/base/feeds/snippets/17530305432950801722
494,b000ecyp0k,http://www.google.com/base/feeds/snippets/3704829860217910239
495,b000ndib8m,http://www.google.com/base/feeds/snippets/2927219174769865115
496,b000ndib8m,http://www.google.com/base/feeds/snippets/10834301366840736522
497,b0002oqy1i,http://www.google.com/base/feeds/snippets/15832790434131694955
498,b000i8od48,http://www.google.com/base/feeds/snippets/3626343668255224722
499,b000dz9yoa,http://www.google.com/base/feeds/snippets/5216541735240789992
500,b0007sxgn8,http://www.google.com/base/feeds/snippets/13588549604733030954
501,b000h27psq,http://www.google.com/base/feeds/snippets/13799844440134110129
502,b000h241zg,http://www.google.com/base/feeds/snippets/18399328874850787866
503,b000h241zg,http://www.google.com/base/feeds/snippets/11611566315397308287
504,b0001wn18u,http://www.google.com/base/feeds/snippets/664913958514106734
505,b000om8fba,http://www.google.com/base/feeds/snippets/10686405526722482213
506,b000hhzie4,http://www.google.com/base/feeds/snippets/11038012533329162078
507,b000ra5bl6,http://www.google.com/base/feeds/snippets/14007011703509063417
508,b000ra5bmk,http://www.google.com/base/feeds/snippets/16908015325729489564
509,b000hjott2,http://www.google.com/base/feeds/snippets/16558385795268912766
510,b000exs47y,http://www.google.com/base/feeds/snippets/16633280530608162098
511,b0009yx9bo,http://www.google.com/base/feeds/snippets/18395787464051623418
512,b0009yx9bo,http://www.google.com/base/feeds/snippets/14640507864355837784
513,b000jx1kdy,http://www.google.com/base/feeds/snippets/13499930330802525158
514,b000h229d2,http://www.google.com/base/feeds/snippets/14928650794745636736
515,b000lu89uc,http://www.google.com/base/feeds/snippets/13380169193455086942
516,b000hhvb2w,http://www.google.com/base/feeds/snippets/17476622898499473532
517,b000hhvb2w,http://www.google.com/base/feeds/snippets/16674697281415587384
518,b000fbgaia,http://www.google.com/base/feeds/snippets/30822033968544493
519,b00068u7ww,http://www.google.com/base/feeds/snippets/13815055497602261010
520,b0007sxglk,http://www.google.com/base/feeds/snippets/17762641182538089473
521,b0007sxglk,http://www.google.com/base/feeds/snippets/18405058220481329541
522,b0007sxglk,http://www.google.com/base/feeds/snippets/12109861711097484827
523,b0006nkbn2,http://www.google.com/base/feeds/snippets/8709560014305112537
524,b0006nkbn2,http://www.google.com/base/feeds/snippets/13986409474793202514
525,b00019jgwi,http://www.google.com/base/feeds/snippets/407742822135371560
526,b0001xnkp8,http://www.google.com/base/feeds/snippets/12656847251589121665
527,b000ndibjq,http://www.google.com/base/feeds/snippets/14812439490848045578
528,b000i0bp6k,http://www.google.com/base/feeds/snippets/10110199435466109569
529,b0007sxgmo,http://www.google.com/base/feeds/snippets/12250274471957898660
530,b000bc38o2,http://www.google.com/base/feeds/snippets/12383342975629473219
531,b000eqy0ss,http://www.google.com/base/feeds/snippets/17149948893700452737
532,b000hlp5yi,http://www.google.com/base/feeds/snippets/9785861434635986999
533,b000hhvb9k,http://www.google.com/base/feeds/snippets/9852496278444342781
534,b000h241x8,http://www.google.com/base/feeds/snippets/13278655414642608462
535,b0000azk3v,http://www.google.com/base/feeds/snippets/8506958797516287357
536,b0000azk3v,http://www.google.com/base/feeds/snippets/5449819493015414043
537,b0000azvvs,http://www.google.com/base/feeds/snippets/5310740648374994867
538,b0000azvvs,http://www.google.com/base/feeds/snippets/2914315195947217599
539,b0006b6b1a,http://www.google.com/base/feeds/snippets/18378422702839985200
540,b00007kh02,http://www.google.com/base/feeds/snippets/4749954713094759082
541,b00007kh02,http://www.google.com/base/feeds/snippets/7249154325906371083
542,b000barbaq,http://www.google.com/base/feeds/snippets/124870490385972224
543,b000frqfe8,http://www.google.com/base/feeds/snippets/4450102625152904120
544,b000frqfe8,http://www.google.com/base/feeds/snippets/13703162595446844265
545,b0007l9ecw,http://www.google.com/base/feeds/snippets/5363123129666342202
546,b000b6oboy,http://www.google.com/base/feeds/snippets/12643092178258671772
547,b000cik6rc,http://www.google.com/base/feeds/snippets/18100341066456401733
548,b0001wn0sq,http://www.google.com/base/feeds/snippets/7946849252371593289
549,b000h5fo8g,http://www.google.com/base/feeds/snippets/16987363527577090531
550,b000e13es0,http://www.google.com/base/feeds/snippets/16987363527577090531
551,b000mti8mq,http://www.google.com/base/feeds/snippets/5408845339376590167
552,b000fn6c2c,http://www.google.com/base/feeds/snippets/7893604833764557727
553,b000abapo0,http://www.google.com/base/feeds/snippets/2284939042076115226
554,b000tilkq6,http://www.google.com/base/feeds/snippets/5964541247628078613
555,b000nvspyo,http://www.google.com/base/feeds/snippets/17346668920138765245
556,b00013wh0w,http://www.google.com/base/feeds/snippets/341468719852005595
557,b00013wh0w,http://www.google.com/base/feeds/snippets/10202903815808902868
558,b00006gxbz,http://www.google.com/base/feeds/snippets/9070775827291844765
559,b00006gxbz,http://www.google.com/base/feeds/snippets/3767792591229692245
560,b00006gxbz,http://www.google.com/base/feeds/snippets/6859916462314032120
561,b000ndichc,http://www.google.com/base/feeds/snippets/13807405031002803472
562,b000l1phg0,http://www.google.com/base/feeds/snippets/18394332776181186072
563,b000l1phg0,http://www.google.com/base/feeds/snippets/11954719051240282085
564,b000a7q6n8,http://www.google.com/base/feeds/snippets/13561687450780175373
565,b000a7q6n8,http://www.google.com/base/feeds/snippets/9575830162604297862
566,b000g3mer8,http://www.google.com/base/feeds/snippets/9342175169264415955
567,b000g3mer8,http://www.google.com/base/feeds/snippets/13255609368261584070
568,b000nknb8k,http://www.google.com/base/feeds/snippets/17333018247606173982
569,b000jf5zec,http://www.google.com/base/feeds/snippets/13629768701500088491
570,b000jf5zec,http://www.google.com/base/feeds/snippets/13368045031336320583
571,b000fvqo0o,http://www.google.com/base/feeds/snippets/4025192676992669735
572,b000fvqo0o,http://www.google.com/base/feeds/snippets/2209370345378693785
573,b000fncrto,http://www.google.com/base/feeds/snippets/9167720084838534914
574,b000mmt6s8,http://www.google.com/base/feeds/snippets/2066161709446383266
575,b000v7v2uo,http://www.google.com/base/feeds/snippets/18218026817519050250
576,b0009afff6,http://www.google.com/base/feeds/snippets/9757350103424139605
577,b000qeitty,http://www.google.com/base/feeds/snippets/14918356353168654855
578,b000mz7c36,http://www.google.com/base/feeds/snippets/1209717630190599142
579,b000m2yc32,http://www.google.com/base/feeds/snippets/10248910023220043204
580,b000e3e2km,http://www.google.com/base/feeds/snippets/17330505621209587005
581,b0007lw22q,http://www.google.com/base/feeds/snippets/10939909441298262260
582,b0007lw22q,http://www.google.com/base/feeds/snippets/16090908477278345856
583,b0007zf3ge,http://www.google.com/base/feeds/snippets/10244573068939530333
584,b00097alks,http://www.google.com/base/feeds/snippets/4522979894661726264
585,b000rgxto6,http://www.google.com/base/feeds/snippets/18107239556630917796
586,b000099108,http://www.google.com/base/feeds/snippets/18105761375553744131
587,b000mz7c2w,http://www.google.com/base/feeds/snippets/15648850844085647958
588,b000lu89yi,http://www.google.com/base/feeds/snippets/18089023914130738551
589,b00004ochj,http://www.google.com/base/feeds/snippets/5722368875390495429
590,b0009jhv1s,http://www.google.com/base/feeds/snippets/18080236342166120371
591,b000b5rweg,http://www.google.com/base/feeds/snippets/18360660165216793779
592,b0008glgmc,http://www.google.com/base/feeds/snippets/11641601394104549163
593,b0008glgmc,http://www.google.com/base/feeds/snippets/11616731797055705273
594,b000g7wses,http://www.google.com/base/feeds/snippets/18073883319223617218
595,b000e3c6c8,http://www.google.com/base/feeds/snippets/17693391962532243349
596,b000kjzigw,http://www.google.com/base/feeds/snippets/18055289311900407768
597,b000ph8xs4,http://www.google.com/base/feeds/snippets/8417237654939994137
598,b000o3bgh4,http://www.google.com/base/feeds/snippets/5477812729338266692
599,b000hed3fi,http://www.google.com/base/feeds/snippets/5655410586169835557
600,b000b6n2lw,http://www.google.com/base/feeds/snippets/18382903514613113420
601,b000b6n2lw,http://www.google.com/base/feeds/snippets/4747185109584668947
602,b000ogsyjy,http://www.google.com/base/feeds/snippets/16579315096492817894
603,b000ogsyjy,http://www.google.com/base/feeds/snippets/2253075076541338967
604,b000068u3h,http://www.google.com/base/feeds/snippets/11635339528486156141
605,b0006513tg,http://www.google.com/base/feeds/snippets/5781318040297863663
606,b000kmehfw,http://www.google.com/base/feeds/snippets/18362060657249986591
607,b000hlp5wa,http://www.google.com/base/feeds/snippets/8519495523069900652
608,b000hi1i9c,http://www.google.com/base/feeds/snippets/8050702989930375401
609,b000bgpqos,http://www.google.com/base/feeds/snippets/11029185598470444071
610,b0000c6eol,http://www.google.com/base/feeds/snippets/10445277524546945239
611,b000ogsgzq,http://www.google.com/base/feeds/snippets/8589080476501847235
612,b000ogsgzq,http://www.google.com/base/feeds/snippets/18053677474084218860
613,b000jx1kgq,http://www.google.com/base/feeds/snippets/18234349657423202538
614,b000s604de,http://www.google.com/base/feeds/snippets/18240281005302874979
615,b000egmaj4,http://www.google.com/base/feeds/snippets/7247732872667648705
616,b000h25yr0,http://www.google.com/base/feeds/snippets/18264562147667335719
617,b000m6xk4k,http://www.google.com/base/feeds/snippets/7516347790713287981
618,b000qxd2tc,http://www.google.com/base/feeds/snippets/7653075580455328736
619,b000saufbg,http://www.google.com/base/feeds/snippets/18225778049143407208
620,b000fngzs8,http://www.google.com/base/feeds/snippets/3518997692511645502
621,b000b6n2m6,http://www.google.com/base/feeds/snippets/12929795214910360357
622,b000b6n2m6,http://www.google.com/base/feeds/snippets/9246547342017279002
623,b000io799i,http://www.google.com/base/feeds/snippets/18226456193742595288
624,b000ik414i,http://www.google.com/base/feeds/snippets/16073556725854260285
625,b000hlt5g2,http://www.google.com/base/feeds/snippets/3274305083856247424
626,b0009suw4w,http://www.google.com/base/feeds/snippets/18425416409544307946
627,b0009suw4w,http://www.google.com/base/feeds/snippets/4325793427900176296
628,b000mgo1r0,http://www.google.com/base/feeds/snippets/10555450463385817719
629,b00007e8bi,http://www.google.com/base/feeds/snippets/18286585073343765950
630,b000ndibkk,http://www.google.com/base/feeds/snippets/4247841323668156699
631,b0008g2bvm,http://www.google.com/base/feeds/snippets/18275035621919457369
632,b000cp4ja0,http://www.google.com/base/feeds/snippets/3040037286169376262
633,b0009yegpc,http://www.google.com/base/feeds/snippets/18259447335875519213
634,b0009yegpc,http://www.google.com/base/feeds/snippets/13834985344480832776
635,b000hhxevi,http://www.google.com/base/feeds/snippets/2710470763365986624
636,b0007r7e7i,http://www.google.com/base/feeds/snippets/18118065911754783035
637,b000bnjmnc,http://www.google.com/base/feeds/snippets/2723560865541859631
638,b000o3ek2m,http://www.google.com/base/feeds/snippets/18295506345742178609
639,b000egidue,http://www.google.com/base/feeds/snippets/18264347410665748173
640,b000p4tc82,http://www.google.com/base/feeds/snippets/18172308291108986699
641,b000h24200,http://www.google.com/base/feeds/snippets/4675262861576384624
642,b000q1pyv8,http://www.google.com/base/feeds/snippets/18171290245464117932
643,b000hpjgw6,http://www.google.com/base/feeds/snippets/4250686295132810758
644,b000mgo5bw,http://www.google.com/base/feeds/snippets/9250111493808447085
645,b000ra77bs,http://www.google.com/base/feeds/snippets/4432724463066898018
646,b000jh7c6y,http://www.google.com/base/feeds/snippets/18159360858957097495
647,b000ndicze,http://www.google.com/base/feeds/snippets/17511510969143463932
648,b000ndicze,http://www.google.com/base/feeds/snippets/15315731988494931444
649,b0002z8a1o,http://www.google.com/base/feeds/snippets/18163685181387991761
650,b000exw51k,http://www.google.com/base/feeds/snippets/18190434268931466210
651,b000exw51k,http://www.google.com/base/feeds/snippets/6804198758936861643
652,b000hi1i6u,http://www.google.com/base/feeds/snippets/3752772644614152917
653,b000jiqlxi,http://www.google.com/base/feeds/snippets/18151952927255406461
654,b000om7diq,http://www.google.com/base/feeds/snippets/17708766593513600591
655,b000om7diq,http://www.google.com/base/feeds/snippets/5216140459207502478
656,b000om7diq,http://www.google.com/base/feeds/snippets/11294551601294188336
657,b000o3bge2,http://www.google.com/base/feeds/snippets/3594701920411099396
658,b0009dxjuq,http://www.google.com/base/feeds/snippets/16790631679419428442
659,b000b63xha,http://www.google.com/base/feeds/snippets/14798220155665223365
660,b000v7rij8,http://www.google.com/base/feeds/snippets/16778737466501327415
661,b000e2d3lc,http://www.google.com/base/feeds/snippets/16769449274864717899
662,b000fzxipo,http://www.google.com/base/feeds/snippets/16630396354315555450
663,b000fzxipo,http://www.google.com/base/feeds/snippets/12453672105653412076
664,b000b57k4s,http://www.google.com/base/feeds/snippets/16798783463218493349
665,b000hedyio,http://www.google.com/base/feeds/snippets/16622880533554607802
666,b000pg7ha0,http://www.google.com/base/feeds/snippets/15026147703472509135
667,b0000vmimw,http://www.google.com/base/feeds/snippets/18364436159487312703
668,b000ehs6h8,http://www.google.com/base/feeds/snippets/4818950838228892044
669,b000i4rmfe,http://www.google.com/base/feeds/snippets/14007006525589850325
670,b000ar96bm,http://www.google.com/base/feeds/snippets/16873990150005697074
671,b000e8rdrq,http://www.google.com/base/feeds/snippets/890958699191814692
672,b000b5srju,http://www.google.com/base/feeds/snippets/16872612252422367466
673,b000ehs6gy,http://www.google.com/base/feeds/snippets/14188088676549374410
674,b000g80lku,http://www.google.com/base/feeds/snippets/16862951998092117648
675,b000pienlo,http://www.google.com/base/feeds/snippets/16974008974544976244
676,b000pienlo,http://www.google.com/base/feeds/snippets/17138232112312322851
677,b000szzpi4,http://www.google.com/base/feeds/snippets/17036928989465404370
678,b000ro5o7s,http://www.google.com/base/feeds/snippets/12991998923940483779
679,b000ro5o7s,http://www.google.com/base/feeds/snippets/7129140322149464777
680,b000jlj0cy,http://www.google.com/base/feeds/snippets/16827217446944316033
681,b00005birs,http://www.google.com/base/feeds/snippets/16816523477506304009
682,b000fn6cf4,http://www.google.com/base/feeds/snippets/8110280389757211340
683,b0006ma3bs,http://www.google.com/base/feeds/snippets/16814254064816255791
684,b0001gu7jc,http://www.google.com/base/feeds/snippets/17037106486883484113
685,b000k7vio0,http://www.google.com/base/feeds/snippets/9592753698712041843
686,b0000899lt,http://www.google.com/base/feeds/snippets/16676630267570211401
687,b000brczzk,http://www.google.com/base/feeds/snippets/15013560737417394943
688,b0001d56uu,http://www.google.com/base/feeds/snippets/18039361276696190381
689,b000brm3xe,http://www.google.com/base/feeds/snippets/18396085441922746096
690,b000brm3xe,http://www.google.com/base/feeds/snippets/7181709960017015550
691,b000rlqnr6,http://www.google.com/base/feeds/snippets/16687635820409313347
692,b000gbukgm,http://www.google.com/base/feeds/snippets/11524039735478682676
693,b000gbukgm,http://www.google.com/base/feeds/snippets/2448830856693653081
694,b000nknb26,http://www.google.com/base/feeds/snippets/16685945982481680279
695,b000nknb26,http://www.google.com/base/feeds/snippets/18407763828897928168
696,b0002fgfiy,http://www.google.com/base/feeds/snippets/16668702350993735780
697,b000trgqqg,http://www.google.com/base/feeds/snippets/16874485945364761422
698,b0007yepxc,http://www.google.com/base/feeds/snippets/16647647854444612501
699,b000090179,http://www.google.com/base/feeds/snippets/17953929889613420408
700,b000090179,http://www.google.com/base/feeds/snippets/4323218411575640054
701,b000090179,http://www.google.com/base/feeds/snippets/16002979675138477406
702,b000090179,http://www.google.com/base/feeds/snippets/9700384320550908183
703,b0009jhv5e,http://www.google.com/base/feeds/snippets/16721626632033099240
704,b000787g6q,http://www.google.com/base/feeds/snippets/14035761522429892531
705,b00024wjrq,http://www.google.com/base/feeds/snippets/16744224390148606478
706,b000n28264,http://www.google.com/base/feeds/snippets/9029807166568270057
707,b000nkklwe,http://www.google.com/base/feeds/snippets/16700933768709687512
708,b00076ywj2,http://www.google.com/base/feeds/snippets/12002408855288739955
709,b000a40w4a,http://www.google.com/base/feeds/snippets/16720347622986234211
