,idAmazon,idGoogleBase
710,b000licg1m,http://www.google.com/base/feeds/snippets/6070036801370348429
711,b000eg6d5q,http://www.google.com/base/feeds/snippets/16690738478999740250
712,b0001xngz2,http://www.google.com/base/feeds/snippets/5836713568200382986
713,b000hbysf0,http://www.google.com/base/feeds/snippets/9117876336691363711
714,b000f7gysa,http://www.google.com/base/feeds/snippets/16702887737767240197
715,b000099107,http://www.google.com/base/feeds/snippets/16698946140878275557
716,b000hjdpx8,http://www.google.com/base/feeds/snippets/1829125396804686622
717,b000in6trc,http://www.google.com/base/feeds/snippets/6874875179525744781
718,b000bu7u48,http://www.google.com/base/feeds/snippets/16694806128312036500
719,b000fowht8,http://www.google.com/base/feeds/snippets/17133221075889749370
720,b000eqieik,http://www.google.com/base/feeds/snippets/8261805484012687318
721,b0001fyrq2,http://www.google.com/base/feeds/snippets/14693413290856659257
722,b0009dt87e,http://www.google.com/base/feeds/snippets/12849123232978824729
723,b000b3z2zo,http://www.google.com/base/feeds/snippets/5286999908576362211
724,b000ra3l3g,http://www.google.com/base/feeds/snippets/6628446350064818078
725,b0009nr9mu,http://www.google.com/base/feeds/snippets/16755727468265308879
726,b000t9luce,http://www.google.com/base/feeds/snippets/18388359068656820969
727,b0001fyrqm,http://www.google.com/base/feeds/snippets/6239309275726276581
728,b00099e4ya,http://www.google.com/base/feeds/snippets/16750826951044664483
729,b0000990y7,http://www.google.com/base/feeds/snippets/13833576505530604294
730,b000o39u8q,http://www.google.com/base/feeds/snippets/5609692463569230619
731,b000o39u8q,http://www.google.com/base/feeds/snippets/12958721621590299185
732,b000nkfee4,http://www.google.com/base/feeds/snippets/10699505690150129858
733,b00099xdpq,http://www.google.com/base/feeds/snippets/9660795325358759539
734,b000ra778g,http://www.google.com/base/feeds/snippets/1503028931039652298
735,b000bdiqpc,http://www.google.com/base/feeds/snippets/17153123894129090968
736,b000fetuiy,http://www.google.com/base/feeds/snippets/10702491954940587385
737,b0009suw5q,http://www.google.com/base/feeds/snippets/712876185653102576
738,b000in4uak,http://www.google.com/base/feeds/snippets/12243674671451624208
739,b0009yx9be,http://www.google.com/base/feeds/snippets/1021042895134770712
740,b00002s5ig,http://www.google.com/base/feeds/snippets/10121034673222484873
741,b00002s5ig,http://www.google.com/base/feeds/snippets/8376577004489658408
742,b00002s5ig,http://www.google.com/base/feeds/snippets/4015258116571466944
743,b00002s5ig,http://www.google.com/base/feeds/snippets/16696977577840370909
744,b000gzy7oo,http://www.google.com/base/feeds/snippets/18207838499884290592
745,b000ra20uq,http://www.google.com/base/feeds/snippets/594191839879876004
746,b000h1de00,http://www.google.com/base/feeds/snippets/17326098494894452732
747,b000o39qoo,http://www.google.com/base/feeds/snippets/1160856703276103950
748,b000bo9rt0,http://www.google.com/base/feeds/snippets/1187936019689259805
749,b000bo9rt0,http://www.google.com/base/feeds/snippets/10667383848205761084
750,b000nkj29c,http://www.google.com/base/feeds/snippets/17390440905927321212
751,b000hpf7p6,http://www.google.com/base/feeds/snippets/1781031509566531842
752,b0000959kx,http://www.google.com/base/feeds/snippets/6052848636732301170
753,b000o8g7z0,http://www.google.com/base/feeds/snippets/2442636071527910651
754,b000ie8u4g,http://www.google.com/base/feeds/snippets/17308332648335562662
755,b000io7a9m,http://www.google.com/base/feeds/snippets/13440353610523579374
756,b000fp0k0u,http://www.google.com/base/feeds/snippets/716894577224484053
757,b000hlp5w0,http://www.google.com/base/feeds/snippets/15030217405491356248
758,b000hhvbdq,http://www.google.com/base/feeds/snippets/9685850187894108398
759,b000egidpe,http://www.google.com/base/feeds/snippets/381135748290856568
760,b000egidpe,http://www.google.com/base/feeds/snippets/4998847858583359731
761,b0007sxgla,http://www.google.com/base/feeds/snippets/318535575684738487
762,b000o8gs3g,http://www.google.com/base/feeds/snippets/4395553239306869895
763,b000m6wlyk,http://www.google.com/base/feeds/snippets/4108712449976038856
764,b000fqvxf0,http://www.google.com/base/feeds/snippets/9954012264342776691
765,b000o3bj3k,http://www.google.com/base/feeds/snippets/12942134175594025487
766,b000gihfyu,http://www.google.com/base/feeds/snippets/9859735236279839568
767,b000bwa1jw,http://www.google.com/base/feeds/snippets/9029108187932664886
768,b000fer1d0,http://www.google.com/base/feeds/snippets/2328950736697317790
769,b000g0oom4,http://www.google.com/base/feeds/snippets/6320757184409585395
770,b000gkpe14,http://www.google.com/base/feeds/snippets/6596219200360663289
771,b000qxdj0y,http://www.google.com/base/feeds/snippets/11808064350838387307
772,b000gkpds8,http://www.google.com/base/feeds/snippets/5515688203820371988
773,b000hed3gm,http://www.google.com/base/feeds/snippets/15481209573698256416
774,b000aoz7hw,http://www.google.com/base/feeds/snippets/10563522754094993865
775,b000pg8kxs,http://www.google.com/base/feeds/snippets/13312621869477195220
776,b00083czbg,http://www.google.com/base/feeds/snippets/15052254484804072386
777,b000hed3fs,http://www.google.com/base/feeds/snippets/4811212829822917671
778,b000gr1ceu,http://www.google.com/base/feeds/snippets/2062975649512805986
779,b000gr1ceu,http://www.google.com/base/feeds/snippets/4703701453618359906
780,b0009hl34q,http://www.google.com/base/feeds/snippets/11654629063147846560
781,b000ffsgho,http://www.google.com/base/feeds/snippets/4935901327541769811
782,b000bcicwa,http://www.google.com/base/feeds/snippets/12825336441689158397
783,b000g0lieq,http://www.google.com/base/feeds/snippets/10542539041826323398
784,b0000c4dx0,http://www.google.com/base/feeds/snippets/12956485848771496004
785,b000ovft92,http://www.google.com/base/feeds/snippets/10720405921949933758
786,b000p9eqva,http://www.google.com/base/feeds/snippets/13127837519859196528
787,b000itvtqm,http://www.google.com/base/feeds/snippets/3539622760913695235
788,b000mvp5i4,http://www.google.com/base/feeds/snippets/11404109022171531561
789,b000eezn2c,http://www.google.com/base/feeds/snippets/12329058540425314571
790,b000ghwq7c,http://www.google.com/base/feeds/snippets/2454405441197407300
791,b0006b63rw,http://www.google.com/base/feeds/snippets/12911813140487249020
792,b0001bfdau,http://www.google.com/base/feeds/snippets/4081985616275580076
793,b0001bfdau,http://www.google.com/base/feeds/snippets/16537637847870148950
794,b0001bfdau,http://www.google.com/base/feeds/snippets/4018509382848032799
795,b000etjjae,http://www.google.com/base/feeds/snippets/12845228373531717554
796,b00019tb00,http://www.google.com/base/feeds/snippets/272319572293073318
797,b00019tb00,http://www.google.com/base/feeds/snippets/251538724524961694
798,b00019tb00,http://www.google.com/base/feeds/snippets/4672425011703995374
799,b000070ilx,http://www.google.com/base/feeds/snippets/13036666023758000710
800,b000bljed2,http://www.google.com/base/feeds/snippets/13747478666009449997
801,b0009dwkwo,http://www.google.com/base/feeds/snippets/9753054521720614066
802,b0009dwkwo,http://www.google.com/base/feeds/snippets/8882659121069859929
803,b0009dwkwo,http://www.google.com/base/feeds/snippets/15744420000863688597
804,b000ri161w,http://www.google.com/base/feeds/snippets/4601529828088226069
805,b000ayxld4,http://www.google.com/base/feeds/snippets/13230504925826567019
806,b0009i5sgy,http://www.google.com/base/feeds/snippets/7702263644150091221
807,b0009i5sgy,http://www.google.com/base/feeds/snippets/3306668805908280679
808,b0009i5sgy,http://www.google.com/base/feeds/snippets/13523201367240249515
809,b0009i5sgy,http://www.google.com/base/feeds/snippets/4615810080995000742
810,b000mcianu,http://www.google.com/base/feeds/snippets/13653159525369338466
811,b000mcianu,http://www.google.com/base/feeds/snippets/18365358438027236949
812,b000k6b3zu,http://www.google.com/base/feeds/snippets/257434657988780139
813,b0009jgv50,http://www.google.com/base/feeds/snippets/13809600021930717984
814,b000bsfs3k,http://www.google.com/base/feeds/snippets/13482242609904424371
815,b000fcyts2,http://www.google.com/base/feeds/snippets/14641221219676710452
816,b000g0lkcg,http://www.google.com/base/feeds/snippets/14235968984166622494
817,b0006vc3vc,http://www.google.com/base/feeds/snippets/13235146651353177601
818,b00006iqth,http://www.google.com/base/feeds/snippets/13286819633533674312
819,b000he9psc,http://www.google.com/base/feeds/snippets/14520556770161082452
820,b000pgvk5s,http://www.google.com/base/feeds/snippets/3286136250930686353
821,b000pgvk5s,http://www.google.com/base/feeds/snippets/1872945109493928217
822,b0002x9a1u,http://www.google.com/base/feeds/snippets/13871525141591734359
823,b000h3lza4,http://www.google.com/base/feeds/snippets/13919947739364726744
824,b000enucs8,http://www.google.com/base/feeds/snippets/4968803125750101769
825,b000enucs8,http://www.google.com/base/feeds/snippets/7997047825469627962
826,b000enucs8,http://www.google.com/base/feeds/snippets/18435241901201099210
827,b000gaqlxe,http://www.google.com/base/feeds/snippets/14792132642669527606
828,b000gaqlxe,http://www.google.com/base/feeds/snippets/13825743693732119715
829,b00021lrw2,http://www.google.com/base/feeds/snippets/6591008499871907116
830,b000ndibl4,http://www.google.com/base/feeds/snippets/14992670292987095559
831,b000fdetx6,http://www.google.com/base/feeds/snippets/4635585281695496952
832,b000fdetx6,http://www.google.com/base/feeds/snippets/1298387803049191225
833,b000a0s3x6,http://www.google.com/base/feeds/snippets/16019355033889363381
834,b000euhiug,http://www.google.com/base/feeds/snippets/15998338875089949975
835,b0006aao9g,http://www.google.com/base/feeds/snippets/15937975832085771486
836,b000bx441w,http://www.google.com/base/feeds/snippets/6376971851371386778
837,b000bs5ibm,http://www.google.com/base/feeds/snippets/15944513620809178120
838,b0006aao96,http://www.google.com/base/feeds/snippets/15911936238938935149
839,b0002jtvng,http://www.google.com/base/feeds/snippets/5572182459728876600
840,b000ub66ha,http://www.google.com/base/feeds/snippets/15897742829993345210
841,b000hl1eie,http://www.google.com/base/feeds/snippets/10217306837122444015
842,b000feyg7o,http://www.google.com/base/feeds/snippets/15564784742978828373
843,b000bx5ggy,http://www.google.com/base/feeds/snippets/8317633865991250636
844,b000bx5ggy,http://www.google.com/base/feeds/snippets/12226449661661559282
845,b000mrnc9m,http://www.google.com/base/feeds/snippets/6926972626200206366
846,b00061m0qk,http://www.google.com/base/feeds/snippets/15404585187042606500
847,b000u1w4us,http://www.google.com/base/feeds/snippets/17155028207234161100
848,b000iw5kv4,http://www.google.com/base/feeds/snippets/1756203513172973882
849,b00009l1hv,http://www.google.com/base/feeds/snippets/15203735208016659510
850,b00009l1hv,http://www.google.com/base/feeds/snippets/11958168742202087168
851,b000iaolaw,http://www.google.com/base/feeds/snippets/2919031939469503608
852,b00002s755,http://www.google.com/base/feeds/snippets/1946192615586358516
853,b0001wn0m2,http://www.google.com/base/feeds/snippets/17784299186975876292
854,b0001wn0m2,http://www.google.com/base/feeds/snippets/2691848002513611613
855,b000fbju6e,http://www.google.com/base/feeds/snippets/17104623549372310375
856,b000byrinm,http://www.google.com/base/feeds/snippets/17081837201771092975
857,b0002i6l7g,http://www.google.com/base/feeds/snippets/3887119395489365873
858,b0007ly3zu,http://www.google.com/base/feeds/snippets/16699804671191247885
859,b000e28ut2,http://www.google.com/base/feeds/snippets/17072957672946519930
860,b000hlt5hq,http://www.google.com/base/feeds/snippets/5120006088713032791
861,b0006i7glw,http://www.google.com/base/feeds/snippets/16445577344159065644
862,b000j4oxf0,http://www.google.com/base/feeds/snippets/16319944090637292990
863,b000afkxso,http://www.google.com/base/feeds/snippets/1611810981921795487
864,b000iek7kg,http://www.google.com/base/feeds/snippets/16351355486478883410
865,b000lxdrjm,http://www.google.com/base/feeds/snippets/6524009149304761284
866,b000gamw7s,http://www.google.com/base/feeds/snippets/18053348848713858697
867,b000h294mq,http://www.google.com/base/feeds/snippets/10856062098610973379
868,b000h294mq,http://www.google.com/base/feeds/snippets/17383951289144054339
869,b000j6ddrw,http://www.google.com/base/feeds/snippets/18190371164810858934
870,b000j6ddrw,http://www.google.com/base/feeds/snippets/18378133609675219667
871,b000iwarqw,http://www.google.com/base/feeds/snippets/8805781114218671102
872,b000ldqs9s,http://www.google.com/base/feeds/snippets/17666397403215916975
873,b0001xdysq,http://www.google.com/base/feeds/snippets/10775485982845096156
874,b000exu9ay,http://www.google.com/base/feeds/snippets/17823721749459533075
875,b000k6crb4,http://www.google.com/base/feeds/snippets/14783944613059032198
876,b000j5lgg8,http://www.google.com/base/feeds/snippets/18004448735840625942
877,b000hkim7q,http://www.google.com/base/feeds/snippets/17555720475076621347
878,b000ndibbo,http://www.google.com/base/feeds/snippets/16934204320953872944
879,b000bx0006,http://www.google.com/base/feeds/snippets/17214545032473425136
880,b000bx0006,http://www.google.com/base/feeds/snippets/4621582451171111860
881,b000922deu,http://www.google.com/base/feeds/snippets/17512159947329144136
882,b0001wn16m,http://www.google.com/base/feeds/snippets/14391445631859374347
883,b0001wn16m,http://www.google.com/base/feeds/snippets/18396633258112051350
884,b0001wn16m,http://www.google.com/base/feeds/snippets/18372325427432567642
885,b0001wn16m,http://www.google.com/base/feeds/snippets/10092468528845066077
886,b0002vcuzk,http://www.google.com/base/feeds/snippets/14443906686010295390
887,b000b6kh38,http://www.google.com/base/feeds/snippets/18277398973089665313
888,b0009ftmj6,http://www.google.com/base/feeds/snippets/17244314871392617212
889,b000e3fn4g,http://www.google.com/base/feeds/snippets/9584209186514584056
890,b000e3fn4g,http://www.google.com/base/feeds/snippets/18391865764441158658
891,b000jgqt28,http://www.google.com/base/feeds/snippets/18282499725938188855
892,b0002mg5uk,http://www.google.com/base/feeds/snippets/1267940675828545901
893,b000pijt6i,http://www.google.com/base/feeds/snippets/16984572314608520314
894,b000ndibge,http://www.google.com/base/feeds/snippets/1227473479709404023
895,b000ivhlgc,http://www.google.com/base/feeds/snippets/16978988391209170797
896,b000mfqzoi,http://www.google.com/base/feeds/snippets/16972373098771212794
897,b00004ochi,http://www.google.com/base/feeds/snippets/9122006997888271580
898,b00004ochi,http://www.google.com/base/feeds/snippets/2954833753751672874
899,b00004ochi,http://www.google.com/base/feeds/snippets/8564521918031484066
900,b00004ochi,http://www.google.com/base/feeds/snippets/13869960802688221937
901,b000qd9f5w,http://www.google.com/base/feeds/snippets/16981277851522177810
902,b000tme1ke,http://www.google.com/base/feeds/snippets/16965466141678042659
903,b000lwfbem,http://www.google.com/base/feeds/snippets/6614738792097944479
904,b000lwfbem,http://www.google.com/base/feeds/snippets/18426249152153175425
905,b000lp6jky,http://www.google.com/base/feeds/snippets/908293428104495266
906,b000bp8alk,http://www.google.com/base/feeds/snippets/11465786913875583817
907,b000edjjhs,http://www.google.com/base/feeds/snippets/17033785854482020785
908,b000hbysc8,http://www.google.com/base/feeds/snippets/11343515411965421256
909,b000ndid44,http://www.google.com/base/feeds/snippets/1396058941659125307
910,b000ndid44,http://www.google.com/base/feeds/snippets/18415197771734313133
911,b000fzz77q,http://www.google.com/base/feeds/snippets/17008959831760960991
912,b0002ibev4,http://www.google.com/base/feeds/snippets/1887899244694755891
913,b000bckm46,http://www.google.com/base/feeds/snippets/17651580132908652894
914,b000bsf1iw,http://www.google.com/base/feeds/snippets/1366247437960571613
915,b0009affew,http://www.google.com/base/feeds/snippets/17165389585205797735
916,b000oqjdna,http://www.google.com/base/feeds/snippets/17165631569540488376
917,b000emcays,http://www.google.com/base/feeds/snippets/727817609597268757
918,b00007m5vg,http://www.google.com/base/feeds/snippets/16901363491609477771
919,b000btac30,http://www.google.com/base/feeds/snippets/16883659993106723886
920,b000i3g30k,http://www.google.com/base/feeds/snippets/13078719460791292222
921,b00007e8d4,http://www.google.com/base/feeds/snippets/16959392076941739015
922,b000byr41s,http://www.google.com/base/feeds/snippets/825708128584676723
923,b000b6n2oe,http://www.google.com/base/feeds/snippets/848125606533600340
924,b000frs438,http://www.google.com/base/feeds/snippets/16940097910559500208
925,b000gcbov6,http://www.google.com/base/feeds/snippets/779838933309218814
926,b000gcgq82,http://www.google.com/base/feeds/snippets/16921328283361819228
927,b000h27puo,http://www.google.com/base/feeds/snippets/747897289202016262
928,b000gcd6qc,http://www.google.com/base/feeds/snippets/17053187920066498620
929,b000exs456,http://www.google.com/base/feeds/snippets/7954126691882273345
930,b00029rapc,http://www.google.com/base/feeds/snippets/17059526546034030562
931,b000ag5sb0,http://www.google.com/base/feeds/snippets/12546664403196501542
932,b000oajy8a,http://www.google.com/base/feeds/snippets/7354148618116652287
933,b0001fyrqc,http://www.google.com/base/feeds/snippets/16246834342456901109
934,b0001fyrqc,http://www.google.com/base/feeds/snippets/7062936722155279808
935,b0001fyrqc,http://www.google.com/base/feeds/snippets/5976779863499710865
936,b000ej9w0g,http://www.google.com/base/feeds/snippets/528675562457283213
937,b0002e3lpk,http://www.google.com/base/feeds/snippets/3815040086805205738
938,b000056b63,http://www.google.com/base/feeds/snippets/17180557293748751234
939,b000in35ho,http://www.google.com/base/feeds/snippets/17101910436938629162
940,b000fc4du6,http://www.google.com/base/feeds/snippets/534612205120966482
941,b000h2421o,http://www.google.com/base/feeds/snippets/17262070833319550928
942,b000lff13k,http://www.google.com/base/feeds/snippets/201121512151694259
943,b000lff13k,http://www.google.com/base/feeds/snippets/17709309145330542949
944,b000gb0m7y,http://www.google.com/base/feeds/snippets/15318442980556593434
945,b000bcgf9m,http://www.google.com/base/feeds/snippets/17137407106136957809
946,b000gaywoe,http://www.google.com/base/feeds/snippets/1263381651905806931
947,b000nknaze,http://www.google.com/base/feeds/snippets/17094758357141692240
948,b000i5wcp8,http://www.google.com/base/feeds/snippets/11018448213893210660
949,b0000c4m1w,http://www.google.com/base/feeds/snippets/17149576701498164512
950,b000i8od3y,http://www.google.com/base/feeds/snippets/576657957503096211
951,b000oahvl2,http://www.google.com/base/feeds/snippets/1341133658694254112
952,b0000c7fpt,http://www.google.com/base/feeds/snippets/17175991674191849246
953,b0009jgv6o,http://www.google.com/base/feeds/snippets/171336667164499787
954,b0009eu0ca,http://www.google.com/base/feeds/snippets/12931942175551075589
955,b000hcqqmc,http://www.google.com/base/feeds/snippets/17192874868577413898
956,b000fj16ou,http://www.google.com/base/feeds/snippets/17192736847409473684
957,b00006sijr,http://www.google.com/base/feeds/snippets/5585715428749582523
958,b00006sijr,http://www.google.com/base/feeds/snippets/6247936198343071793
959,b00006sijr,http://www.google.com/base/feeds/snippets/13589207002001810856
960,b00006sijr,http://www.google.com/base/feeds/snippets/10621416214836586442
961,b000in8n30,http://www.google.com/base/feeds/snippets/11216712001773264822
962,b000in8n30,http://www.google.com/base/feeds/snippets/4377533611520192512
963,b000j00xeo,http://www.google.com/base/feeds/snippets/8524288977169655479
964,b000ndicqi,http://www.google.com/base/feeds/snippets/9647142668602200141
965,b0009jearq,http://www.google.com/base/feeds/snippets/17196507061828599304
966,b000067fk7,http://www.google.com/base/feeds/snippets/3785999369106891548
967,b000067fk7,http://www.google.com/base/feeds/snippets/22081347244611883
968,b000067fk7,http://www.google.com/base/feeds/snippets/8900923119664778651
969,b000067fk7,http://www.google.com/base/feeds/snippets/1832664201831888645
970,b000ijngeu,http://www.google.com/base/feeds/snippets/17208172489316783816
971,b000aoz7ko,http://www.google.com/base/feeds/snippets/153037367930985749
972,b000bsf02e,http://www.google.com/base/feeds/snippets/7475984506445353918
973,b000ro7h3w,http://www.google.com/base/feeds/snippets/13792413550965266630
974,b000ro7h3w,http://www.google.com/base/feeds/snippets/2783290587760886650
975,b00002s6sc,http://www.google.com/base/feeds/snippets/14941513108998426217
976,b00002s6sc,http://www.google.com/base/feeds/snippets/6908558013988135436
977,b00002s6sc,http://www.google.com/base/feeds/snippets/10496277297966281940
978,b00002s6sc,http://www.google.com/base/feeds/snippets/11023384475486845617
979,b000v7pf3o,http://www.google.com/base/feeds/snippets/17249871924749189514
980,b000ihxad4,http://www.google.com/base/feeds/snippets/2854532146016566771
981,b000o27rgy,http://www.google.com/base/feeds/snippets/3109934347512360013
982,b00009k780,http://www.google.com/base/feeds/snippets/17261970023689791051
983,b00006jo4g,http://www.google.com/base/feeds/snippets/16080101328048625984
984,b00006jo4g,http://www.google.com/base/feeds/snippets/17983103067016649420
985,b00006jo4g,http://www.google.com/base/feeds/snippets/10206096308013781162
986,b00006jo4g,http://www.google.com/base/feeds/snippets/15933205235519328818
987,b00006jo4g,http://www.google.com/base/feeds/snippets/17694493073700371269
988,b000v7y5j4,http://www.google.com/base/feeds/snippets/17269511268099992892
989,b000f7bps4,http://www.google.com/base/feeds/snippets/12516109834871224117
990,b000gkxmea,http://www.google.com/base/feeds/snippets/17230198637846961402
991,b000gwfgqk,http://www.google.com/base/feeds/snippets/13692542638505368471
992,b000gkshi6,http://www.google.com/base/feeds/snippets/16952776452110398384
993,b000gkshi6,http://www.google.com/base/feeds/snippets/8354689508970608357
994,b000oftj8u,http://www.google.com/base/feeds/snippets/4224056639442959853
995,b000oftj8u,http://www.google.com/base/feeds/snippets/13461495034626913881
996,b000bd1ad2,http://www.google.com/base/feeds/snippets/17267430885978125860
997,b00007g3ai,http://www.google.com/base/feeds/snippets/10901373095934236651
998,b00007g3ai,http://www.google.com/base/feeds/snippets/15756558104583624199
999,b00007g3ai,http://www.google.com/base/feeds/snippets/11265957088683077055
1000,b00007g3ai,http://www.google.com/base/feeds/snippets/2519306436830554150
1001,b0001mbatc,http://www.google.com/base/feeds/snippets/17075992384109050018
1002,b0009hj5ve,http://www.google.com/base/feeds/snippets/904752907591542149
1003,b0009hj5ve,http://www.google.com/base/feeds/snippets/5100323510083618710
1004,b0009hj5ve,http://www.google.com/base/feeds/snippets/4036053921422681767
1005,b0009hj5ve,http://www.google.com/base/feeds/snippets/17031778429388398652
1006,b000063v0z,http://www.google.com/base/feeds/snippets/3325089562849958903
1007,b000o39qyo,http://www.google.com/base/feeds/snippets/17273913360738156669
1008,b000k757w4,http://www.google.com/base/feeds/snippets/17265475148454123541
1009,b000e65hki,http://www.google.com/base/feeds/snippets/11050991040966629398
1010,b000p4v8am,http://www.google.com/base/feeds/snippets/17411076438303340250
1011,b000v7vz2e,http://www.google.com/base/feeds/snippets/17926987006913487270
1012,b000hlt55i,http://www.google.com/base/feeds/snippets/17411408037622367354
1013,b0009yn1ks,http://www.google.com/base/feeds/snippets/17450858518393943272
1014,b000fabege,http://www.google.com/base/feeds/snippets/17453864721509833307
1015,b000ezmxcy,http://www.google.com/base/feeds/snippets/17440820469218114890
1016,b000skvy20,http://www.google.com/base/feeds/snippets/11359745283620291559
1017,b000j1h08k,http://www.google.com/base/feeds/snippets/17943324820292919047
1018,b000hhvb5e,http://www.google.com/base/feeds/snippets/2651646167662758246
1019,b000hi1i2e,http://www.google.com/base/feeds/snippets/2084347887571442067
1020,b000b6jasg,http://www.google.com/base/feeds/snippets/17471276055285923188
1021,b000jx3mx0,http://www.google.com/base/feeds/snippets/18142071205016449884
1022,b000twz14o,http://www.google.com/base/feeds/snippets/17467141222535233488
1023,b000lozewy,http://www.google.com/base/feeds/snippets/17477502346334387395
1024,b000i7zabo,http://www.google.com/base/feeds/snippets/17479437813216357894
1025,b000v7riie,http://www.google.com/base/feeds/snippets/17523098183862840727
1026,b00065hjvc,http://www.google.com/base/feeds/snippets/17535862274044952617
1027,b000nkpf7k,http://www.google.com/base/feeds/snippets/17506547254238780201
1028,b000ndo7n0,http://www.google.com/base/feeds/snippets/17544063525352738794
1029,b000gcgqvy,http://www.google.com/base/feeds/snippets/17456162504360585884
1030,1931102953,http://www.google.com/base/feeds/snippets/12729065138733783657
1031,b000egidpy,http://www.google.com/base/feeds/snippets/5558998293398547766
1032,b000i84dum,http://www.google.com/base/feeds/snippets/17544872940647061920
1033,b000bb7fjw,http://www.google.com/base/feeds/snippets/17614065814468597783
1034,b000bgtvbc,http://www.google.com/base/feeds/snippets/15661314377252665074
1035,b000v7vz1u,http://www.google.com/base/feeds/snippets/17615743519264436737
1036,b0007m69s8,http://www.google.com/base/feeds/snippets/17998064550570873069
1037,b000rhdusa,http://www.google.com/base/feeds/snippets/17582660229215283000
1038,b000rhdusa,http://www.google.com/base/feeds/snippets/11927579066669830952
1039,b000jx5shs,http://www.google.com/base/feeds/snippets/17578507241939502542
1040,b000ezmxz6,http://www.google.com/base/feeds/snippets/18127050167172376780
1041,b000v9yxj4,http://www.google.com/base/feeds/snippets/17521446718236049500
1042,b000pienka,http://www.google.com/base/feeds/snippets/17520994730465780544
1043,b000fb9w3a,http://www.google.com/base/feeds/snippets/17941162981056466173
1044,b000szyqam,http://www.google.com/base/feeds/snippets/18111145490199629534
1045,b000jx84va,http://www.google.com/base/feeds/snippets/17836395815164917371
1046,b000nkklwy,http://www.google.com/base/feeds/snippets/18277858650749573891
1047,b000in6tnq,http://www.google.com/base/feeds/snippets/18251424810598585817
1048,b000iflerk,http://www.google.com/base/feeds/snippets/17776155287333548087
1049,b000exu99k,http://www.google.com/base/feeds/snippets/17647670175814866187
1050,b000lptgc2,http://www.google.com/base/feeds/snippets/17624778694912125664
1051,b00005auzh,http://www.google.com/base/feeds/snippets/17640225934406949646
1052,b000ndibhi,http://www.google.com/base/feeds/snippets/8042583218932085904
1053,b00005rd70,http://www.google.com/base/feeds/snippets/17691332503246508957
1054,b0000cdvuh,http://www.google.com/base/feeds/snippets/17695920349455995837
1055,b000rsk7k8,http://www.google.com/base/feeds/snippets/17663334954312320904
1056,b0009x6qew,http://www.google.com/base/feeds/snippets/18305953820307083661
1057,b000tdgyks,http://www.google.com/base/feeds/snippets/17686732625070159576
1058,b000pihtbk,http://www.google.com/base/feeds/snippets/18037480601440105621
1059,b000pihtbk,http://www.google.com/base/feeds/snippets/9522193715675586199
1060,b000in8mj0,http://www.google.com/base/feeds/snippets/17707372056830171464
1061,b000cs3s2c,http://www.google.com/base/feeds/snippets/17715266298340609214
1062,b00005bigp,http://www.google.com/base/feeds/snippets/17738870551709614779
1063,b000h1df7w,http://www.google.com/base/feeds/snippets/17737819843616715912
1064,b000p9cr66,http://www.google.com/base/feeds/snippets/17724977097925207764
1065,b000p9cr66,http://www.google.com/base/feeds/snippets/13212739364324191667
